date,cloud_cover,weather_desc,precip_mm,min_temp,max_temp,wind_speed
2013-09-19,35,"Patchy rain nearby",8.9,20,29,5
2013-09-20,67,"Light rain shower",9.3,21,29,5
2013-09-21,29,"Partly Cloudy ",8.4,21,31,5
2013-09-22,48,"Partly Cloudy ",22.0,20,29,4
2013-09-23,40,"Patchy rain nearby",19.2,21,30,4
2013-09-24,32,"Patchy rain nearby",34.7,22,30,4
2013-09-25,51,"Moderate or heavy rain shower",51.9,18,27,4
2013-09-26,82,"Light rain",25.9,20,25,5
2013-09-27,88,"Light rain",22.2,21,25,3
2013-09-28,44,"Patchy rain nearby",17.4,17,28,4
2013-09-29,96,"Moderate rain",27.8,16,22,6
2013-09-30,100,"Heavy rain",45.5,18,23,6
2013-10-01,45,"Partly Cloudy ",0.9,19,27,6
2013-10-02,23,Sunny,11.1,19,29,5
2013-10-03,27,"Patchy rain nearby",13.1,17,28,4
2013-10-04,100,"Moderate rain",31.6,17,22,5
2013-10-05,100,"Moderate rain",97.7,17,20,3
2013-10-06,100,"Moderate rain",85.6,17,19,6
2013-10-07,91,"Light drizzle",21.1,18,23,4
2013-10-08,14,Sunny,6.2,17,27,6
2013-10-09,5,Sunny,0.0,18,27,6
2013-10-10,6,Sunny,0.1,20,29,4
2013-10-11,2,Sunny,0.0,19,30,6
2013-10-12,3,Sunny,0.0,17,29,5
2013-10-13,85,"Light rain",5.2,17,23,4
2013-10-14,32,"Partly Cloudy ",2.9,17,27,4
2013-10-15,52,"Partly Cloudy ",6.1,19,27,4
2013-10-16,46,"Patchy rain nearby",15.8,16,26,3
2013-10-17,15,"Patchy rain nearby",6.3,14,27,4
2013-10-18,13,"Patchy rain nearby",5.5,13,26,3
2013-10-19,20,Sunny,4.4,12,28,3
2013-10-20,11,Sunny,5.4,13,29,5
2013-10-21,19,"Patchy rain nearby",9.0,14,26,4
2013-10-22,47,"Partly Cloudy ",4.8,16,25,4
2013-10-23,23,Sunny,7.2,14,24,4
2013-10-24,27,"Partly Cloudy ",1.3,14,25,4
2013-10-25,24,Sunny,4.2,16,25,4
2013-10-26,90,"Light rain",21.4,16,19,5
2013-10-27,62,"Light rain shower",4.7,13,21,4
2013-10-28,70,"Cloudy ",1.2,15,23,6
2013-10-29,63,"Cloudy ",1.5,14,22,5
2013-10-30,25,Sunny,0.9,14,24,4
2013-10-31,62,"Partly Cloudy ",1.2,16,21,4
2013-11-01,14,Sunny,0.3,14,22,4
2013-11-02,18,Sunny,0.4,14,22,4
2013-11-03,54,"Partly Cloudy ",0.9,14,22,4
2013-11-04,7,Sunny,0.0,13,23,5
2013-11-05,3,Sunny,0.0,14,24,5
2013-11-06,3,Sunny,0.0,10,25,4
2013-11-07,0,Sunny,0.0,13,26,4
2013-11-08,0,Sunny,0.0,15,26,4
2013-11-09,0,Sunny,0.0,15,26,5
2013-11-10,0,Sunny,0.0,14,26,5
2013-11-11,0,Sunny,0.0,13,25,5
2013-11-12,0,Sunny,0.0,13,26,5
2013-11-13,0,Sunny,0.0,13,25,4
2013-11-14,0,Sunny,0.0,14,25,5
2013-11-15,0,Sunny,0.0,13,25,4
2013-11-16,0,Sunny,0.0,11,25,4
2013-11-17,11,Sunny,0.0,10,24,4
2013-11-18,0,Sunny,0.0,7,26,4
2013-11-19,0,Sunny,0.0,8,25,4
2013-11-20,6,Sunny,0.0,9,22,3
2013-11-21,8,Sunny,0.0,6,22,5
2013-11-22,0,Sunny,0.0,8,23,4
2013-11-23,0,Sunny,0.0,8,24,3
2013-11-24,4,Sunny,0.0,9,23,4
2013-11-25,5,Sunny,0.0,11,23,4
2013-11-26,9,Sunny,0.0,9,23,4
2013-11-27,3,Sunny,0.0,9,23,4
2013-11-28,25,"Partly Cloudy ",0.2,7,23,3
2013-11-29,0,Sunny,0.0,8,24,3
2013-11-30,16,Sunny,0.2,13,23,3
2013-12-01,11,Sunny,0.1,11,22,5
2013-12-02,5,Sunny,0.0,12,22,4
2013-12-03,10,Sunny,0.2,8,22,4
2013-12-04,4,Sunny,0.0,11,23,4
2013-12-05,8,Sunny,0.0,12,22,4
2013-12-06,11,Sunny,0.0,11,21,4
2013-12-07,3,Sunny,0.0,10,21,5
2013-12-08,23,Sunny,0.1,8,21,4
2013-12-09,5,Sunny,0.0,8,22,4
2013-12-10,7,Sunny,0.0,7,21,4
2013-12-11,26,"Partly Cloudy ",0.4,9,20,3
2013-12-12,26,"Partly Cloudy ",0.5,6,19,4
2013-12-13,33,"Partly Cloudy ",2.1,3,18,3
2013-12-14,26,"Partly Cloudy ",3.0,9,16,4
2013-12-15,0,Sunny,1.5,8,18,6
2013-12-16,0,Sunny,0.0,7,20,5
2013-12-17,0,Sunny,0.0,5,19,4
2013-12-18,6,Sunny,0.2,6,18,3
2013-12-19,43,"Partly Cloudy ",1.2,5,15,3
2013-12-20,46,"Partly Cloudy ",2.0,5,15,4
2013-12-21,32,"Partly Cloudy ",1.1,4,16,4
2013-12-22,17,Sunny,0.6,4,17,2
2013-12-23,20,Sunny,0.5,11,18,2
2013-12-24,33,"Partly Cloudy ",0.4,7,18,2
2013-12-25,58,"Partly Cloudy ",0.5,6,17,3
2013-12-26,29,"Partly Cloudy ",0.0,6,19,3
2013-12-27,9,Sunny,0.0,5,18,3
2013-12-28,6,Sunny,0.0,5,19,4
2013-12-29,19,Sunny,0.1,9,18,4
2013-12-30,8,Sunny,0.0,10,18,4
2013-12-31,0,Sunny,0.0,11,20,4
2013-01-01,34,"Partly Cloudy ",0.3,8,17,3
2013-01-02,32,"Partly Cloudy ",0.6,10,17,3
2013-01-03,3,Sunny,0.5,8,18,6
2013-01-04,10,Sunny,0.0,7,18,3
2013-01-05,11,Sunny,0.0,7,17,3
2013-01-06,15,Sunny,0.0,6,17,4
2013-01-07,0,Sunny,0.0,5,17,10
2013-01-08,0,Sunny,0.0,3,15,5
2013-01-09,2,Sunny,0.0,2,14,4
2013-01-10,8,Sunny,0.0,3,14,2
2013-01-11,27,"Partly Cloudy ",0.0,6,14,4
2013-01-12,0,Sunny,0.0,5,18,4
2013-01-13,3,Sunny,0.0,5,17,3
2013-01-14,27,"Partly Cloudy ",0.1,9,16,4
2013-01-15,29,"Partly Cloudy ",0.0,7,17,5
2013-01-16,25,"Partly Cloudy ",0.0,9,18,5
2013-01-17,10,Sunny,0.0,10,19,4
2013-01-18,8,Sunny,0.0,9,21,4
2013-01-19,6,Sunny,0.6,10,21,5
2013-01-20,23,Sunny,0.1,7,18,6
2013-01-21,3,Sunny,0.0,8,18,4
2013-01-22,20,Sunny,0.4,10,17,5
2013-01-23,6,Sunny,0.0,10,18,5
2013-01-24,7,Sunny,0.0,9,18,5
2013-01-25,11,Sunny,0.1,8,18,4
2013-01-26,13,Sunny,0.0,10,18,5
2013-01-27,13,Sunny,0.0,11,18,5
2013-01-28,4,Sunny,0.0,8,20,5
2013-01-29,6,Sunny,0.0,7,19,4
2013-01-30,6,Sunny,0.0,10,19,4
2013-01-31,13,Sunny,0.0,10,19,5
2013-02-01,5,Sunny,0.0,13,20,4
2013-02-02,5,Sunny,3.9,12,19,6
2013-02-03,48,"Partly Cloudy ",1.9,10,17,5
2013-02-04,9,Sunny,0.0,11,20,4
2013-02-05,3,Sunny,0.0,12,22,5
2013-02-06,12,Sunny,0.0,12,22,4
2013-02-07,7,Sunny,0.0,14,24,6
2013-02-08,31,"Partly Cloudy ",0.2,11,22,7
2013-02-09,0,Sunny,0.0,12,23,5
2013-02-10,3,Sunny,0.0,10,22,5
2013-02-11,7,Sunny,0.0,13,23,5
2013-02-12,4,Sunny,0.0,12,23,5
2013-02-13,1,Sunny,0.0,13,25,8
2013-02-14,0,Sunny,0.0,10,24,7
2013-02-15,8,Sunny,0.0,14,23,4
2013-02-16,8,Sunny,3.7,14,23,5
2013-02-17,26,"Partly Cloudy ",10.4,11,20,9
2013-02-18,25,Sunny,0.7,10,17,6
2013-02-19,22,Sunny,0.3,11,19,4
2013-02-20,27,"Partly Cloudy ",0.8,12,20,4
2013-02-21,20,Sunny,1.6,13,20,5
2013-02-22,3,Sunny,0.0,14,23,5
2013-02-23,0,Sunny,0.0,13,25,4
2013-02-24,3,Sunny,0.0,13,25,3
2013-02-25,3,Sunny,0.0,13,25,6
2013-02-26,4,Sunny,0.0,14,25,5
2013-02-27,6,Sunny,0.0,13,25,5
2013-02-28,5,Sunny,0.0,16,25,7
2013-03-01,0,Sunny,0.0,15,27,5
2013-03-02,5,Sunny,0.0,15,26,5
2013-03-03,5,Sunny,0.0,15,26,4
2013-03-04,7,Sunny,0.9,13,26,4
2013-03-05,4,Sunny,0.0,13,27,3
2013-03-06,2,Sunny,0.0,16,28,4
2013-03-07,25,"Partly Cloudy ",0.0,15,25,4
2013-03-08,10,Sunny,1.9,12,25,4
2013-03-09,4,Sunny,0.0,12,26,7
2013-03-10,9,Sunny,0.0,11,25,4
2013-03-11,12,Sunny,13.5,12,25,8
2013-03-12,10,Sunny,1.3,13,24,4
2013-03-13,10,Sunny,1.8,13,25,5
2013-03-14,18,Sunny,2.4,15,24,3
2013-03-15,17,Sunny,4.7,16,26,6
2013-03-16,7,Sunny,5.0,13,25,10
2013-03-17,6,Sunny,0.0,13,26,13
2013-03-18,3,Sunny,1.6,13,22,11
2013-03-19,4,Sunny,0.0,12,23,8
2013-03-20,5,Sunny,0.0,15,25,4
2013-03-21,25,Sunny,9.3,14,24,7
2013-03-22,17,"Moderate or heavy rain shower",29.0,14,22,8
2013-03-23,11,Sunny,0.5,14,24,4
2013-03-24,19,Sunny,0.5,17,25,5
2013-03-25,8,"Patchy rain nearby",9.2,16,24,11
2013-03-26,5,"Patchy rain nearby",4.7,15,23,13
2013-03-27,10,Sunny,0.0,14,25,6
2013-03-28,6,Sunny,0.6,15,27,10
2013-03-29,6,Sunny,2.9,16,27,12
2013-03-30,10,"Patchy rain nearby",10.0,16,24,12
2013-03-31,9,Sunny,10.1,17,25,10
